Contact_Type,spcd,field,Fed,age,year,month,day,Location_Description
Capture,GBBG,2H1,1777-14121,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,2H2,1777-14122,chick,2006,7,14,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,2H3,1777-14123,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,2H4,1777-14124,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,2H5,1777-14125,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,2H6,1777-14126,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,2H7,1777-14127,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,3H4,1777-14134,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,3H5,1777-14135,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,4H1,1777-14141,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,4H2,1777-14142,chick,2006,7,14,Sandpiper Beach
Capture,GBBG,4H3,1777-14143,chick,2006,7,14,Sandpiper Beach
Capture,GBBG,4H4,1777-14144,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,4H5,1777-14145,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,4H6,1777-14146,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,4H7,1777-14147,chick,2006,7,14,Sandpiper Beach
Capture,GBBG,4H8,1777-14148,chick,2006,7,14,Larus Ledge
Capture,GBBG,4H9,1777-14149,chick,2006,7,14,Larus Ledge
Capture,GBBG,5H0,1777-14150,chick,2006,7,14,Road: Sandpiper Beach Road
Capture,GBBG,5H1,1777-14151,chick,2006,7,14,Larus Ledge
Capture,GBBG,5H2,1777-14152,chick,2006,7,14,Larus Ledge
Capture,GBBG,5H3,1777-14153,chick,2006,7,14,Larus Ledge
Capture,GBBG,5H4,1777-14154,chick,2006,7,14,Larus Ledge
Capture,GBBG,5H5,1777-14155,chick,2006,7,14,Larus Ledge
Capture,GBBG,5H6,1777-14156,chick,2006,7,14,Larus Ledge
Capture,GBBG,6 E 0,1777-14060,chick,2006,7,14,Grass Lab
Capture,GBBG,6 E 3,1777-14063,chick,2006,7,14,Grass Lab
Capture,GBBG,8H2,1777-14182,chick,2006,7,14,Larus Ledge
Capture,GBBG,8H3,1777-14183,chick,2006,7,14,Larus Ledge
Capture,GBBG,8H4,1777-14184,chick,2006,7,14,Larus Ledge
Capture,GBBG,8H5,1777-14185,chick,2006,7,14,Larus Ledge
Capture,GBBG,8H7,1777-14187,chick,2006,7,14,Larus Ledge
Capture,GBBG,9H2,1777-14192,chick,2006,7,14,Larus Ledge
Capture,GBBG,3H7,1777-14137,chick,2006,7,15,Sunset Pavilion
Capture,GBBG,3H8,1777-14138,chick,2006,7,15,SML Dock
Capture,GBBG,3H9,1777-14139,chick,2006,7,15,SML Dock
Capture,GBBG,4H0,1777-14140,chick,2006,7,15,SML Dock
Capture,GBBG,7H4,1777-14174,chick,2006,7,15,SML Dock
Capture,GBBG,7H5,1777-14175,chick,2006,7,15,Road: SML Dock to Laighton
Capture,GBBG,7H6,1777-14176,chick,2006,7,15,Sunset Pavilion
Capture,GBBG,7H7,1777-14177,chick,2006,7,15,SML Dock
Capture,GBBG,7H8,1777-14178,chick,2006,7,15,SML Dock
Capture,GBBG,7H9,1777-14179,chick,2006,7,15,Sunset Pavilion
Capture,GBBG,8H1,1777-14181,chick,2006,7,15,Sunset Pavilion
Capture,GBBG,8H8,1777-14188,chick,2006,7,15,Trail: K-House to Smith's Cove
Capture,GBBG,9H1,1777-14191,chick,2006,7,15,Trail: K-House to Smith's Cove
Capture,GBBG,9H3,1777-14193,chick,2006,7,15,Trail: K-House to Smith's Cove
Capture,GBBG,9H4,1777-14194,chick,2006,7,15,FMS Transect 27
Capture,GBBG,9H7,1777-14197,chick,2006,7,15,FMS Transect 27
Capture,GBBG,9H8,1777-14198,chick,2006,7,15,Sunset Pavilion
Capture,GBBG,0H0,1777-14200,chick,2006,7,16,Norwegian Cove
Capture,GBBG,0H1,1777-14101,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,0H2,1777-14102,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,0H3,1777-14103,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,0H4,1777-14104,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,0H5,1777-14105,chick,2006,7,16,Herring Gull Ghetto
Capture,GBBG,0H7,1777-14107,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,1H1,1777-14111,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,1H2,1777-14112,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,1H3,1777-14113,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,1H4,1777-14114,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,3H6,1777-14136,chick,2006,7,16,Boulder Road
Capture,GBBG,6 E 6,1777-14166,chick,2006,7,16,Norwegian Cove
Capture,GBBG,6 E 8,1777-14168,chick,2006,7,16,Norwegian Cove
Capture,GBBG,6 E 9,1777-14169,chick,2006,7,16,Norwegian Cove
Capture,GBBG,6H3,1777-14163,chick,2006,7,16,Norwegian Cove
Capture,GBBG,6H4,1777-14164,chick,2006,7,16,Norwegian Cove
Capture,GBBG,7H1,1777-14171,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,7H2,1777-14172,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,7H3,1777-14173,chick,2006,7,16,Gerry's Ridge
Capture,GBBG,8 E 9,1777-14189,chick,2006,7,16,Norwegian Cove
Capture,GBBG,9 E 0,1777-14190,chick,2006,7,16,Norwegian Cove
Capture,GBBG,6H5,1777-14165,chick,2006,8,19,Norwegian Cove
Capture,GBBG,6H7,1777-14167,chick,2006,8,19,Norwegian Cove
Capture,GBBG,7H0,1777-14170,chick,2006,8,19,Norwegian Cove
Capture,GBBG,9 E 8,1777-14186,chick,2006,8,19,Norwegian Cove
Capture,GBBG,9H6,1777-14196,chick,2006,8,19,SML Dock
Capture,GBBG,5H7,1777-14157,adult,2007,5,28,Grass Lab
Capture,GBBG,5H8,1777-14158,adult,2007,5,28,Ross's Pole Barn
Capture,GBBG,5H9,1777-14159,adult,2007,5,28,Celia's Garden
Capture,GBBG,6H2,1777-14162,adult,2007,5,28,Celia's Garden
Capture,GBBG,7 E 0,1777-14106,adult,2007,5,28,Dive Locker
Recapture,GBBG,7 E 3,1777-14160,adult,2007,5,28,Dive Locker
Capture,GBBG,7 E 4,1777-14044,adult,2007,5,28,FMS Transect 14
Capture,GBBG,7 E 6,1777-14040,adult,2007,5,28,Old Reservoir
Capture,GBBG,7 E 9,1777-14046,adult,2007,5,28,FMS Transect 14
Capture,GBBG,8 E 1,1777-14180,adult,2007,5,28,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,8 E 2,1777-14039,adult,2007,5,28,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,8 E 7,1777-14035,adult,2007,5,28,FMS Transect 14
Capture,GBBG,9H5,1777-14042,adult,2007,5,28,FMS Transect 14
Capture,GBBG,6 E 5,1777-14116,adult,2007,5,29,Gerry's Ridge
Capture,GBBG,6 E 7,1777-14059,adult,2007,5,29,Gerry's Ridge
Capture,GBBG,6H1,1777-14161,adult,2007,5,29,Gerry's Ridge
Capture,GBBG,9 E 4,1777-14049,adult,2007,5,30,Incinerator Ridge
Capture,GBBG,0N2,1777-28102,chick,2007,7,10,Road: Paint Shed to Broad Cove
Capture,GBBG,0N3,1777-28103,chick,2007,7,10,Dive Locker
Capture,GBBG,0N4,1777-28104,chick,2007,7,10,Dive Locker
Capture,GBBG,0N5,1777-28105,chick,2007,7,10,Dive Locker
Capture,GBBG,0N6,1777-28106,chick,2007,7,10,Road: High Tide Pier to Paint Shed
Capture,GBBG,0N7,1777-28107,chick,2007,7,10,Road: High Tide Pier to Paint Shed
Capture,GBBG,0N8,1777-28108,chick,2007,7,10,Road: High Tide Pier to Paint Shed
Capture,GBBG,0N9,1777-28109,chick,2007,7,10,Road: High Tide Pier to Paint Shed
Capture,GBBG,1N0,1777-28110,chick,2007,7,10,Road: High Tide Pier to Paint Shed
Capture,GBBG,1N1,1777-28101,chick,2007,7,10,Broad Cove
Capture,GBBG,1N2,1777-28112,chick,2007,7,10,Grass Lab
Capture,GBBG,1N3,1777-28113,chick,2007,7,10,Dive Locker
Capture,GBBG,1N4,1777-28114,chick,2007,7,10,Dive Locker
Capture,GBBG,1N5,1777-28115,chick,2007,7,10,Grass Lab
Capture,GBBG,1N6,1777-28116,chick,2007,7,10,Grass Lab
Capture,GBBG,1N7,1777-28117,chick,2007,7,10,Grass Lab
Capture,GBBG,1N8,1777-28118,chick,2007,7,10,Celia's Garden
Capture,GBBG,1N9,1777-28119,chick,2007,7,10,Celia's Garden
Capture,GBBG,2N0,1777-28120,chick,2007,7,10,Celia's Garden
Capture,GBBG,2N1,1777-28121,chick,2007,7,10,Celia's Garden
Capture,GBBG,2N2,1777-28122,chick,2007,7,10,Celia's Garden
Capture,GBBG,2N3,1777-28123,chick,2007,7,10,Celia's Garden
Capture,GBBG,2N4,1777-28124,chick,2007,7,10,Road: High Tide Pier to Paint Shed
Capture,GBBG,2N5,1777-28125,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,2N6,1777-28126,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,2N7,1777-28127,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,2N8,1777-28128,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,2N9,1777-28129,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,3N2,1777-28132,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,3N3,1777-28133,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,3N4,1777-28134,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,3N6,1777-28136,chick,2007,7,10,Laighton
Capture,GBBG,3N7,1777-28137,chick,2007,7,10,Laighton
Capture,GBBG,4N1,1777-28111,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,4N2,1777-28131,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,4N3,1777-28130,chick,2007,7,10,Road: Sandpiper Beach Road
Capture,GBBG,0N1,1777-28001,chick,2007,7,11,Laighton
Capture,GBBG,3N0,1777-28010,chick,2007,7,11,FMS Transect 28
Capture,GBBG,3N1,1777-28011,chick,2007,7,11,Road: SMLdock to Laighton
Capture,GBBG,3N5,1777-28005,chick,2007,7,11,Kiggins Commons
Capture,GBBG,3N8,1777-28008,chick,2007,7,11,Road: SMLdock to Laighton
Capture,GBBG,3N9,1777-28009,chick,2007,7,11,Road: SMLdock to Laighton
Capture,GBBG,4N0,1777-28020,chick,2007,7,11,FMS Transect 28
Capture,GBBG,4N4,1777-28014,chick,2007,7,11,Sunset Pavilion
Capture,GBBG,4N5,1777-28015,chick,2007,7,11,FMS Transect 28
Capture,GBBG,4N6,1777-28016,chick,2007,7,11,FMS Transect 27
Capture,GBBG,4N7,1777-28007,chick,2007,7,11,Sunset Pavilion
Capture,GBBG,4N8,1777-28018,chick,2007,7,11,FMS Transect 27
Capture,GBBG,5N1,1777-28021,chick,2007,7,11,Bartels
Capture,GBBG,5N2,1777-28002,chick,2007,7,11,Laighton
Capture,GBBG,5N3,1777-28013,chick,2007,7,11,Sunset Pavilion
Capture,GBBG,5N4,1777-28004,chick,2007,7,11,Laighton
Capture,GBBG,5N6,1777-28006,chick,2007,7,11,Sunset Pavilion
Capture,GBBG,5N7,1777-28017,chick,2007,7,11,FMS Transect 27
Capture,GBBG,5N9,1777-28019,chick,2007,7,11,Bartels
Capture,GBBG,6N3,1777-28023,chick,2007,7,11,FMS Transect 28
Capture,GBBG,4N9,1777-28029,chick,2007,7,12,FMS Transect 14
Capture,GBBG,5N0,1777-28030,chick,2007,7,12,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,5N5,1777-28035,chick,2007,7,12,Gerry's Ridge
Capture,GBBG,6N1,1777-28031,chick,2007,7,12,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,6N2,1777-28012,chick,2007,7,12,Incinerator Ridge
Capture,GBBG,6N4,1777-28024,chick,2007,7,12,Incinerator Ridge
Capture,GBBG,6N5,1777-28025,chick,2007,7,12,Incinerator Ridge
Capture,GBBG,6N7,1777-28026,chick,2007,7,12,Norwegian Cove
Capture,GBBG,6N8,1777-28028,chick,2007,7,12,Norwegian Cove
Capture,GBBG,6N9,1777-28038,chick,2007,7,12,Norwegian Cove
Capture,GBBG,7N1,1777-28051,chick,2007,7,12,Road: High Tide Pier to Paint Shed
Capture,GBBG,7N2,1777-28022,chick,2007,7,12,Norwegian Cove
Capture,GBBG,7N3,1777-28027,chick,2007,7,12,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,7N4,1777-28034,chick,2007,7,12,FMS Transect 14
Capture,GBBG,7N5,1777-28045,chick,2007,7,12,"Siren's Cove, Ridge, and Trail"
Capture,GBBG,7N6,1777-28036,chick,2007,7,12,Norwegian Cove
Capture,GBBG,8N0,1777-28078,chick,2007,7,12,Road: High Tide Pier to Paint Shed
Capture,GBBG,8N2,1777-28032,chick,2007,7,12,FMS Transect 14
Capture,GBBG,8N3,1777-28033,chick,2007,7,12,Gerry's Ridge
Capture,GBBG,8N9,1777-28039,chick,2007,7,12,Dive Locker
Capture,GBBG,9N2,1777-28092,chick,2007,7,12,Road: High Tide Pier to Paint Shed
Capture,GBBG,9N3,1777-28043,chick,2007,7,12,Road: High Tide Pier to Paint Shed
Capture,GBBG,0N0,1777-28050,chick,2007,7,13,Gerry's Ridge
Capture,GBBG,5N8,1777-28052,chick,2007,7,13,Boulder Road
Capture,GBBG,7N0,1777-28040,chick,2007,7,13,Kiggins Commons
Capture,GBBG,7N9,1777-28049,chick,2007,7,13,Gerry's Ridge
Capture,GBBG,8N1,1777-28056,chick,2007,7,13,Gerry's Ridge
Capture,GBBG,8N4,1777-28044,chick,2007,7,13,Gerry's Ridge
Capture,GBBG,8N5,1777-28046,chick,2007,7,13,Herring Gull Ghetto
Capture,GBBG,8N7,1777-28047,chick,2007,7,13,Gerry's Ridge
Capture,GBBG,8N8,1777-28048,chick,2007,7,13,Gerry's Ridge
Capture,GBBG,9N1,1777-28041,chick,2007,7,13,Gerry's Ridge
Capture,GBBG,9N4,1777-28054,chick,2007,7,13,Gerry's Ridge
Capture,GBBG,9N5,1777-28053,chick,2007,7,13,Herring Gull Ghetto
Capture,GBBG,9N7,1777-28042,chick,2007,7,13,Gerry's Ridge
Capture,GBBG,9N8,1777-28037,chick,2007,7,13,Gerry's Ridge
Capture,GBBG,1H8,1777-14038,adult,2008,6,14,Gerry's Ridge
Capture,GBBG,4C9,1777-14041,adult,2008,6,14,FMS Transect 21
Capture,GBBG,0P1,1777-28059,chick,2008,7,22,Road: High Tide Pier to Paint Shed
Capture,GBBG,0P2,1777-28060,chick,2008,7,22,Sunset Pavilion
Capture,GBBG,0P3,1777-28062,chick,2008,7,22,Road: High Tide Pier to Paint Shed
Capture,GBBG,0P4,1777-28061,chick,2008,7,22,Road: High Tide Pier to Paint Shed
Capture,GBBG,0P5,1777-28063,chick,2008,7,22,Road: High Tide Pier to Paint Shed
Capture,GBBG,0P6,1777-28064,chick,2008,7,22,Road: High Tide Pier to Paint Shed
Capture,GBBG,0P7,1777-28066,chick,2008,7,22,Grass Lab
Capture,GBBG,0P8,1777-28065,chick,2008,7,22,Road: High Tide Pier to Paint Shed
Capture,GBBG,0P9,1777-28067,chick,2008,7,22,Road: High Tide Pier to Paint Shed
Capture,GBBG,1P0,1777-28068,chick,2008,7,22,Celia's Garden
Capture,GBBG,1P1,1777-28070,chick,2008,7,22,Celia's Garden
Capture,GBBG,1P2,1777-28069,chick,2008,7,22,Celia's Garden
Capture,GBBG,1P3,1777-28071,chick,2008,7,22,Sandpiper Beach
Capture,GBBG,1P4,1777-28072,chick,2008,7,22,Sandpiper Beach
Capture,GBBG,1P5,1777-28073,chick,2008,7,22,Sandpiper Beach
Capture,GBBG,1P6,1777-28074,chick,2008,7,22,Sandpiper Beach
Capture,GBBG,1P7,1777-28076,chick,2008,7,22,Larus Ledge
Capture,GBBG,1P8,1777-28075,chick,2008,7,22,Sandpiper Beach
Capture,GBBG,1P9,1777-28077,chick,2008,7,22,Gerry's Ridge
Capture,GBBG,2P0,1777-28079,chick,2008,7,22,Gerry's Ridge
Capture,GBBG,2P1,1777-28080,chick,2008,7,22,Gerry's Ridge
Capture,GBBG,2P2,1777-28081,chick,2008,7,22,FMS Transect 21
Capture,GBBG,2P3,1777-28082,chick,2008,7,22,Gerry's Ridge
Capture,GBBG,2P4,1777-28083,chick,2008,7,22,Gerry's Ridge
Capture,GBBG,2P5,1777-28085,chick,2008,7,22,Gerry's Ridge
Capture,GBBG,2P6,1777-28084,chick,2008,7,22,Larus Ledge
Capture,GBBG,2P7,1777-14199,chick,2008,7,22,Gerry's Ridge
Capture,GBBG,2P8,1777-28086,chick,2008,7,22,Gerry's Ridge
Capture,GBBG,2P9,1777-28088,chick,2008,7,22,Broad Cove
Capture,GBBG,3P0,1777-28087,chick,2008,7,22,Gerry's Ridge
Capture,GBBG,3P5,1777-28098,chick,2008,7,22,Broad Cove
Capture,GBBG,3P6,1777-28099,chick,2008,7,22,Norwegian Cove
Capture,GBBG,3P8,1777-14043,chick,2008,7,22,Broad Cove
Capture,GBBG,4P1,1777-28090,chick,2008,7,22,Road: Paint Shed to Broad Cove
Capture,GBBG,4P5,1777-28093,chick,2008,7,23,Boulder Road
Capture,GBBG,NA,1777-28146,adult,2009,5,26,Gerry's Ridge
Capture,GBBG,NA,1777-28147,adult,2009,5,26,Gerry's Ridge
Capture,GBBG,0F1,1777-28148,chick,2009,7,8,Dive Locker
Capture,GBBG,0F2,1777-28149,chick,2009,7,8,Road: High Tide Pier to Paint Shed
Capture,GBBG,0F3,1777-28150,chick,2009,7,8,Road: High Tide Pier to Paint Shed
Capture,GBBG,0F4,1777-28151,chick,2009,7,8,Grass Lab
Capture,GBBG,0F5,1777-28152,chick,2009,7,8,Road: High Tide Pier to Paint Shed
Capture,GBBG,0F6,1777-28153,chick,2009,7,8,High Tide Pier
Capture,GBBG,0F7,1777-28154,chick,2009,7,8,High Tide Pier
Capture,GBBG,0F9,1777-28155,chick,2009,7,8,High Tide Pier
Capture,GBBG,1F0,1777-28156,chick,2009,7,8,High Tide Pier
Capture,GBBG,1F1,1777-28157,chick,2009,7,8,High Tide Pier
Capture,GBBG,1F3,1777-28158,chick,2009,7,8,Grass Lab
Capture,GBBG,1F4,1777-28159,chick,2009,7,8,Grass Lab
Capture,GBBG,1F5,1777-28160,chick,2009,7,8,Road: Sandpiper Beach Road
Capture,GBBG,1F6,1777-28161,chick,2009,7,8,Road: Sandpiper Beach Road
Capture,GBBG,1F7,1777-28162,chick,2009,7,8,Laighton
Capture,GBBG,1F8,1777-28163,chick,2009,7,8,Laighton
Capture,GBBG,1F9,1777-28164,chick,2009,7,8,Laighton
Capture,GBBG,2F0,1777-28165,chick,2009,7,8,Road: SML Dock to High Tide Pier
Capture,GBBG,2F1,1777-28166,chick,2009,7,8,SML Dock
Capture,GBBG,2F2,1777-28167,chick,2009,7,8,Road: SML Dock to Laighton
Capture,GBBG,2F3,1777-28168,chick,2009,7,8,Road: SML Dock to Laighton
Capture,GBBG,2F4,1777-28169,chick,2009,7,8,Road: SML Dock to Laighton
Capture,GBBG,2F5,1777-28170,chick,2009,7,8,Sunset Pavilion
Capture,GBBG,2F6,1777-28171,chick,2009,7,8,Sunset Pavilion
Capture,GBBG,2F7,1777-28172,chick,2009,7,8,Sunset Pavilion
Capture,GBBG,2F8,1777-28173,chick,2009,7,8,Sunset Pavilion
Capture,GBBG,2F9,1777-28174,chick,2009,7,8,Trail: PK to Dorm 2
Capture,GBBG,3F0,1777-28175,chick,2009,7,8,Sunset Pavilion
Capture,GBBG,3F1,1777-28176,chick,2009,7,8,Road: Laighton to Kiggins
Capture,GBBG,NA,1777-28177,chick,2009,7,8,Bartels
Capture,GBBG,0J1,1997-02001,chick,2009,7,9,Road: Sandpiper Beach Road
Capture,GBBG,3F2,1777-28178,chick,2009,7,9,Trail: Bartels to Bench
Capture,GBBG,3F3,1777-28179,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,3F4,1777-28180,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,3F5,1777-28181,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,3F6,1777-28182,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,3F7,1777-28183,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,3F8,1777-28184,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,3F9,1777-28185,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,4F0,1777-28186,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,4F1,1777-28187,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,4F2,1777-28188,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,4F3,1777-28189,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,4F4,1777-28190,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,4F5,1777-28191,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,4F6,1777-28192,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,4F7,1777-28193,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,4F8,1777-28194,chick,2009,7,9,Gerry's Ridge
Capture,GBBG,4F9,1777-28195,chick,2009,7,9,Incinerator Ridge
Capture,GBBG,5F0,1777-28196,chick,2009,7,9,Incinerator Ridge
Capture,GBBG,5F1,1777-28199,chick,2009,7,9,FMS Transect 5
Capture,GBBG,5F2,1997-02000,chick,2009,7,9,Road: Sandpiper Beach Road
Capture,GBBG,5F3,1997-02002,chick,2009,7,9,Road: Sandpiper Beach Road
Capture,GBBG,5F4,1997-02003,chick,2009,7,9,Road: Sandpiper Beach Road
Capture,GBBG,5F5,1997-02004,chick,2009,7,9,Larus Ledge
Capture,GBBG,5F6,1997-02005,chick,2009,7,9,Larus Ledge
Capture,GBBG,5F7,1997-02006,chick,2009,7,9,Larus Ledge
Capture,GBBG,5F8,1997-02007,chick,2009,7,9,Larus Ledge
Capture,GBBG,5F9,1997-02008,chick,2009,7,9,Larus Ledge
Capture,GBBG,6F0,1997-02009,chick,2009,7,9,Larus Ledge
Capture,GBBG,6F1,1997-02010,chick,2009,7,9,Larus Ledge
Capture,GBBG,6F2,1997-02011,chick,2009,7,9,Larus Ledge
Capture,GBBG,6F3,1997-02012,chick,2009,7,9,Larus Ledge
Capture,GBBG,6F4,1997-02013,chick,2009,7,9,Larus Ledge
Capture,GBBG,6F5,1997-02014,chick,2009,7,9,Larus Ledge
Capture,GBBG,6F6,1997-02015,chick,2009,7,9,Larus Ledge
Capture,GBBG,6F7,1997-02016,chick,2009,7,9,Road: Sandpiper Beach Road
Capture,GBBG,6F8,1997-02017,chick,2009,7,9,Dive Locker
Capture,GBBG,7F0,1997-02018,chick,2009,7,9,Bartels
Capture,GBBG,7F1,1997-02019,chick,2009,7,9,Bartels
Capture,GBBG,7F2,1997-02020,chick,2009,7,9,Herring Gull Canyon
Capture,GBBG,7F3,1997-02021,chick,2009,7,9,Herring Gull Canyon
Capture,GBBG,NA,1777-28197,chick,2009,7,9,Road: Sandpiper Beach Road
Capture,GBBG,NA,1777-28198,chick,2009,7,9,Road: Sandpiper Beach Road
Capture,GBBG,0J2,1997-02029,chick,2009,7,10,Graveyard
Capture,GBBG,6F9,1997-02033,chick,2009,7,10,Ross's Pole Barn
Capture,GBBG,7F4,1997-02022,chick,2009,7,10,SML Dock
Capture,GBBG,7F5,1997-02023,chick,2009,7,10,SML Dock
Capture,GBBG,7F6,1997-02024,chick,2009,7,10,SML Dock
Capture,GBBG,7F7,1997-02025,chick,2009,7,10,FMS Transect 28
Capture,GBBG,7F8,1997-02026,chick,2009,7,10,Road: SML Dock to High Tide Pier
Capture,GBBG,7F9,1997-02027,chick,2009,7,10,Road: SML Dock to High Tide Pier
Capture,GBBG,8F0,1997-02028,chick,2009,7,10,Graveyard
Capture,GBBG,8F4,1997-02034,chick,2009,7,10,Ross's Pole Barn
Capture,GBBG,8F5,1997-02035,chick,2009,7,10,Ross's Pole Barn
Capture,GBBG,8F6,1997-02036,chick,2009,7,10,Road: High Tide Pier to Paint Shed
Capture,GBBG,8F7,1997-02037,chick,2009,7,10,Road: High Tide Pier to Paint Shed
Capture,GBBG,8F8,1997-02038,chick,2009,7,10,High Tide Pier
Capture,GBBG,8F9,1997-02039,chick,2009,7,10,High Tide Pier
Capture,GBBG,0F0,1997-02043,Adult,2010,5,22,Broad Cove
Capture,GBBG,0J3,1537-03901,Adult,2010,5,22,Incinerator Ridge
Recapture,GBBG,1 E 3,1777-14013,Adult,2010,5,22,Road: to Broad Cove
Recapture,GBBG,3 E 1,1777-14030,Adult,2010,5,22,Dive Locker
Recapture,GBBG,8A6,1777-08186,Adult,2010,5,22,Bartels
Capture,GBBG,8F2,1997-02040,Adult,2010,5,22,Road: Kiggins to Bartels
Capture,GBBG,8F3,1997-02045,Adult,2010,5,22,Trail: Bartels to Bench
Capture,GBBG,9F0,1997-02042,Adult,2010,5,22,Incinerator Ridge
Capture,GBBG,9F1,1997-02041,Adult,2010,5,22,Incinerator Ridge
Capture,GBBG,9F3,1997-02049,Adult,2010,5,22,Gerry's Ridge
Capture,GBBG,9F4,1997-02044,Adult,2010,5,22,Gerry's Ridge
Capture,GBBG,9F5,1997-02032,Adult,2010,5,22,Trail: Bartels to Bench
Capture,GBBG,9F8,1997-02031,Adult,2010,5,22,Road: Laighton to Kiggins
Recapture,GBBG,0C0,1777-08300,Adult,2010,5,23,Road: SML Dock to Laighton
Recapture,GBBG,1 E 4,1777-14014,Adult,2010,5,23,Dive Locker
Recapture,GBBG,1A5,1777-08113,Adult,2010,5,23,Road: High Tide Pier to Grass Lab
Recapture,GBBG,2 E 2,1777-14022,Adult,2010,5,23,Sunset Pavilion
Recapture,GBBG,2 E 5,1777-14025,Adult,2010,5,23,SML Dock
Capture,GBBG,3P1,1997-02046,Adult,2010,5,23,SML Dock
Capture,GBBG,3P2,1777-28138,Adult,2010,5,23,Road: SML Dock to High Tide Pier
Capture,GBBG,3P3,1777-28100,Adult,2010,5,23,Road: High Tide Pier to Grass Lab
Capture,GBBG,3P4,1777-28097,Adult,2010,5,23,Grass Lab
Capture,GBBG,3P7,1777-28094,Adult,2010,5,23,Gerry's Ridge
Capture,GBBG,3P9,1777-14036,Adult,2010,5,23,Gerry's Ridge
Capture,GBBG,4P2,1777-28057,Adult,2010,5,23,Road: SML Dock to High Tide Pier
Capture,GBBG,4P3,1777-14110,Adult,2010,5,23,Trail: Bartels to Bench
Capture,GBBG,4P4,1777-14109,Adult,2010,5,23,Incinerator Ridge
Capture,GBBG,4P6,1777-28003,Adult,2010,5,23,Laighton
Capture,GBBG,4P9,1777-28135,Adult,2010,5,23,Bartels
Recapture,GBBG,5H7,1777-14157,Adult,2010,5,23,Grass Lab
Capture,GBBG,8F1,1997-02047,Adult,2010,5,23,Sunset Pavilion
Capture,GBBG,9F2,1997-02048,Adult,2010,5,23,Road: SML Dock to Laighton
Capture,GBBG,9F6,1997-02050,Adult,2010,5,23,Road: SML Dock to Laighton
Capture,GBBG,9F7,1997-02030,Adult,2010,5,23,Sunset Pavilion
Capture,GBBG,1K5,1937-67515,Adult,2010,5,24,Road: Sandpiper Beach Road
Capture,GBBG,1K6,1937-67516,Adult,2010,5,24,Sunset Pavilion
