BirdID_USGS_F,band_numb_female,BirdID_FR_F,field_readable_female,BirdID_USGS_M,band_numb_male,BirdID_FR_M,field_readable_male,nest_label,species,Month,Day,Year,latitude,longitude,nest_habitat,LocationID,detailed_location
,,1871,4R0,,,1104,5A4,13G19,GBBG,5,13,2013,42.98841,-70.61098,,1,Gerry's Ridge
,,1495,8N8,,,,,13G20,GBBG,5,13,2013,42.98641,-70.61109,,1,FMS Transect 24
,,20,4R8,,,,,13G21,GBBG,5,14,2013,42.98641,-70.61109,Grass,131,Trail: Bartels to Bench
,,1582,4P9,,,1668,2K2,13G22,GBBG,5,14,2013,42.98742,-70.61346,,1,Bartels
,,1663,1K7,,,1844,1R4,13G23,GBBG,5,14,2013,42.98697,-70.61585,,1,Sunset Pavilion
,,1121,7A1,,,1672,2K6,13G24,GBBG,5,14,2013,42.98688,-70.61597,,1,Sunset Pavilion
,,2130,5M2,,,1778,9F2,13G25,GBBG,5,14,2013,42.98732,-70.61566,,1,Road: SML dock to Laighton
,,1111,6A1,,,,,13G26,GBBG,5,14,2013,42.98711,-70.61643,,1,Road: SML dock to Laighton
,,1585,3P2,,,1840,1R0,13G27,GBBG,5,14,2013,42.98801,-70.61581,,1,Road: SML dock to high tide pier
,,2083,3M8,,,,,13G28,GBBG,5,14,2013,42.98818,-70.61579,Rock_Vegetated,131,High Tide Pier
,,1564,1N7,,,,,13G29,GBBG,5,14,2013,42.98856,-70.61572,,1,Dive Locker
,,1855,2R5,,,,,13G30,GBBG,5,20,2013,42.98848,-70.61564,Rock_Vegetated,131,High Tide Pier
,,1277,3 E 1,,,1096,4A6,13G31,GBBG,5,14,2013,42.98874,-70.61536,,1,Dive Locker
,,1667,2K1,,,,,13G32,GBBG,5,14,2013,42.98732,-70.61662,,1,Road: SML dock to high tide pier
,,1666,2K0,,,2126,4M9,13G33,GBBG,5,14,2013,42.98725,-70.61699,,1,SML Dock
,,1276,2 E 9,,,2148,6M1,13G34,GBBG,5,14,2013,42.98654,-70.61779,,1,FMS Transect 28
,,1704,9K1,,,,,13G35,GBBG,5,14,2013,42.98631,-70.61818,,1,FMS Transect 28
,,2132,5M4,,,,,13G36,GBBG,5,14,2013,42.98606,-70.61823,,1,FMS Transect 28
,,1274,2 E 7,,,,,13G37,GBBG,5,14,2013,42.98616,-70.61802,,1,FMS Transect 28
,,1696,4K1,,,,,13G38,GBBG,5,14,2013,42.98588,-70.61829,,1,FMS Transect 27
,,1678,3K2,,,,,13G39,GBBG,5,14,2013,42.98556,-70.61829,,1,FMS Transect 27
,,1557,1N0,,,,,13G40,GBBG,5,14,2013,42.98797,-70.61395,,1,Kiggins Commons
,,47,5K2,,,1161,1C3,13G41,GBBG,5,15,2013,42.98936,-70.61609,Rock_Vegetated,131,Celia's Garden
,,1686,4K9,,,,,13G42,GBBG,5,15,2013,42.98913,-70.6162,Rock_Vegetated,131,FMS Transect 5
,,2092,2M8,,,2133830957,6EL,13G43,GBBG,5,15,2013,42.98977,-70.61698,,1,FMS Transect 5
,,1861,3R1,,,,,13G44,GBBG,5,15,2013,42.99099,-70.61674,,1,Sandpiper Beach
,,1876,4R7,,,1697,4K2,13G45,GBBG,5,15,2013,42.99099,-70.61664,Grass,131,Larus Ledge
,,2097,3M2,,,,,13G46,GBBG,5,15,2013,42.99122,-70.61656,Rock_Vegetated,131,Larus Ledge
,,1863,3R3,,,,,13G47,GBBG,5,15,2013,42.99131,-70.61642,Grass,131,Larus Ledge
,,2113,6M5,,,2107,4M1,13G48,GBBG,5,15,2013,42.9919,-70.61375,,1,Siren's Cove and Ridge
,,2108,4M2,,,2112,6M4,13G49,GBBG,5,15,2013,42.99196,-70.61366,,1,Siren's Cove and Ridge
,,2129,5M1,,,1676,2K9,13G50,GBBG,5,16,2013,,,,1,Sunset Pavilion
,,1355,6P2,,,1324,5 E 7,13G51,GBBG,5,15,2013,42.98873,-70.6152,,1,Dive Locker
,,54,2K4,,,2077,2M4,13G52,GBBG,5,16,2013,42.98873,-70.61145,,1,Gerry's Ridge
,,2087,2M5,,,,,13G53,GBBG,5,16,2013,42.98868,-70.61103,Grass,131,Gerry's Ridge
,,2102,3M5,,,,,13G54,GBBG,5,16,2013,42.99035,-70.61301,,1,Norwegian Cove
,,1773,0F0,,,1674,2K8,13G55,GBBG,5,16,2013,42.98911,-70.61344,,1,Incinerator Ridge
,,1677,3K1,,,,,13G56,GBBG,5,16,2013,42.98889,-70.61249,Rock_Vegetated,131,Incinerator Ridge
,,1356,4P4,,,,,13G57,GBBG,5,16,2013,42.98879,-70.61236,,1,Incinerator Ridge
,,1283,3P9,,,1264,1 E 7,13G58,GBBG,5,16,2013,42.98883,-70.61141,,1,Incinerator Ridge
,,1100,5A0,,,,,13G59,GBBG,5,16,2013,42.98867,-70.61173,,1,Incinerator Ridge
,,1060,1A0,,,,,13G60,GBBG,5,16,2013,42.98861,-70.61121,,1,Gerry's Ridge
,,1167,1C9,,,,,13G62,GBBG,5,16,2013,42.98846,-70.61113,Grass,131,Gerry's Ridge
,,1296,9 E 4,,,,,13G63,GBBG,5,16,2013,42.98605,-70.61144,,1,FMS Transect 24
,,1707,9K5,,,1701,9K7,13G64,GBBG,5,16,2013,42.98566,-70.61832,,1,FMS Transect 27
,,1665,1K9,,,1780,9F6,13G65,GBBG,5,16,2013,,,,1,Road: SML dock to Laighton
,,2114,4M4,,,,,13G66,GBBG,5,17,2013,42.9919,-70.61308,,1,Siren's Cove and Ridge
,,2106,4M0,,,,,13G67,GBBG,5,17,2013,42.9916,-70.61506,,1,Trail: Grass Lab to Devil's Dance Floor
,,2095,3M0,,,,,13G69,GBBG,5,17,2013,42.99054,-70.61669,,1,Sandpiper Beach
,,1685,4K8,,,,,13G70,GBBG,5,17,2013,42.99032,-70.61662,,1,Road: Sandpiper Beach Road
,,1455,3N8,,,,,13G71,GBBG,5,17,2013,42.98938,-70.61673,,1,FMS Transect 5
,,1561,1N4,,,,,13G72,GBBG,5,17,2013,42.989,-70.6168,,1,Dive Locker
,,2094,2M9,,,1304,7P2,13G73,GBBG,5,17,2013,42.98922,-70.61557,,1,Grass Lab
,,2124,4M7,,,,,13G74,GBBG,5,18,2013,,,,1,
,,1269,2 E 2,,,,,13G75,GBBG,5,17,2013,42.98697,-70.6158,,1,Sunset Pavilion
,,1784,5K4,,,1538,5P6,13G77,GBBG,5,17,2013,42.98841,-70.61207,,1,Trail: Bartels to Bench
,,1834,0R4,,,,,13G78,GBBG,5,18,2013,42.98754,-70.61607,,1,Road: SML dock to Laighton
,,1782,3K8,,,,,13G79,GBBG,5,18,2013,,,,1,SML Dock
,,1775,8F3,,,,,13G81,GBBG,5,18,2013,42.98742,-70.61312,,1,Bartels
,,2106283096,8X2,,,,,13G82,GBBG,5,18,2013,42.98935,-70.61635,,1,Grass Lab
,,1123,7A3,,,,,13G84,GBBG,5,19,2013,42.98696,-70.61552,,1,PK - Radar Tower
,,2073,2M0,,,,,13G651,GBBG,5,17,2013,42.98962,-70.61323,,1,Broad Cove
,,1560,1N3,,,,,14G1,GBBG,5,19,2014,42.98907,-70.61603,,1,FMS Transect 4
,,1368,2H1,,,,,14G2,GBBG,5,19,2014,42.98908,-70.61614,,1,FMS Transect 4
,,1686,4K9,,,,,14G3,GBBG,5,19,2014,42.98913,-70.6162,,1,FMS Transect 5
,,61,2R7,,,,,14G4,GBBG,5,19,2014,42.98931,-70.61647,,1,FMS Transect 5
,,1406,5H9,,,,,14G5,GBBG,5,19,2014,42.98938,-70.6162,,1,FMS Transect 5
,,1585,3P2,,,1840,1R0,14G6,GBBG,5,19,2014,42.98803,-70.61584,,1,Road: SML dock to high tide pier
,,17,9X6,,,,,14G7,GBBG,5,19,2014,42.9884,-70.61576,,1,High Tide Pier
,,1239,9C2,,,,,14G8,GBBG,5,19,2014,42.98875,-70.537,,1,Dive Locker
,,2122,4M5,,,1979348000,9U0,14G9,GBBG,5,19,2014,42.98875,-70.98875,,1,
,,1355,6P2,,,1427661090,7U3,14G10,GBBG,5,19,2014,42.98869,-70.61524,,1,
,,1834,0R4,,,-266898548,9X3,14G11,GBBG,5,19,2014,42.98732,-70.61659,,1,Road: SML dock to high tide pier
,,-1954663270,0X0,,,,,14G12,GBBG,5,19,2014,42.98726,-70.61668,,1,SML Dock
,,2030,9M4,,,,,14G13,GBBG,5,19,2014,42.98724,-70.61697,,1,SML Dock
,,1870,4R2,,,1111,6A1,14G14,GBBG,5,19,2014,42.98713,-70.61645,,1,Kingsbury House
,,1235,8C7,,,460590804,7U5,14G15,GBBG,5,20,2014,42.98822,-70.61584,,1,High Tide Pier
,,1509,0P3,,,,,14G16,GBBG,5,20,2014,42.98856,-70.61541,,1,Road: High Tide Pier to Grass Lab
,,1778,9F2,,,,,14G17,GBBG,5,20,2014,42.98715,-70.61575,,1,PK - Radar Tower
,,1613,2F1,,,,,14G18,GBBG,5,20,2014,42.98653,-70.61783,,1,FMS Transect 28
,,2148,6M1,,,1276,2 E 9,14G19,GBBG,5,20,2014,42.98653,-70.61778,,1,FMS Transect 28
,,1706,9K4,,,,,14G20,GBBG,5,20,2014,42.986,-70.61829,,1,FMS Transect 27
,,1696,4K1,,,1841,1R1,14G21,GBBG,5,20,2014,42.98587,-70.6183,,1,FMS Transect 27
,,1844,1R4,,,1663,1K7,14G22,GBBG,5,20,2014,42.98693,-70.61574,,1,Sunset Pavilion
,,1668,2K2,,,,,14G23,GBBG,5,20,2014,42.98688,-70.6147,,1,Dorm 2
,,1136,8A6,,,,,14G24,GBBG,5,20,2014,42.98717,-70.61343,,1,Bartels
,,1676,2K9,,,,,14G25,GBBG,5,20,2014,42.98942,-70.61364,,1,Broad Cove
,,2073,2M0,,,,,14G26,GBBG,5,20,2014,42.98964,-70.61324,,1,Norwegian Cove
,,1437,9 E 0,,,,,14G27,GBBG,5,20,2014,42.99007,-70.61312,,1,Norwegian Cove
,,2112,6M4,,,2108,4M2,14G28,GBBG,5,20,2014,42.99184,-70.6138,,1,Siren's Cove and Ridge
,,1269,2 E 2,,,,,14G29,GBBG,5,21,2014,42.98692,-70.6157,,1,Sunset Pavilion
,,1672,2K6,,,2129,5M1,14G30,GBBG,5,21,2014,42.98686,-70.61595,,1,Sunset Pavilion
,,1161,1C3,,,799864654,7U6,14G31,GBBG,5,21,2014,42.9894,-70.6161,,1,Celia's Garden
,,2092,2M8,,,,,14G32,GBBG,5,21,2014,42.98968,-70.61676,,1,Road: Sandpiper Beach Road
,,1859,2R9,,,1228,8C0,14G33,GBBG,5,21,2014,42.99037,-70.61674,,1,Sandpiper Beach
,,1861,3R1,,,,,14G34,GBBG,5,21,2014,42.99083,-70.61676,,1,Larus Ledge
,,1864,3R4,,,,,14G36,GBBG,5,21,2014,42.99138,-70.61652,,1,Larus Ledge
,,20,4R8,,,,,14G37,GBBG,5,21,2014,42.98866,-70.61176,,1,Trail: Bartels to Bench
,,1529,2P3,,,,,14G38,GBBG,5,21,2014,42.98884,-70.61225,,1,Incinerator Ridge
,,17,9X6,,,,,14G39,GBBG,5,21,2014,42.98891,-70.61261,,1,Incinerator Ridge
,,1782,3K8,,,,,14G40,GBBG,5,23,2014,42.98754,-70.6161,,1,SML Dock
,,2059,1M7,,,1502,7P0,14G41,GBBG,5,23,2014,42.98713,-70.61702,,1,Road: SML dock to high tide pier
,,1664,1K8,,,,,14G42,GBBG,5,24,2014,42.987,-70.61548,,1,PK - Radar Tower
,,1427,8 E 1,,,,,14G43,GBBG,5,25,2014,42.99189,-70.61334,,1,Siren's Cove and Ridge
,,2110,4M3,,,,,14G44,GBBG,5,25,2014,42.99192,-70.61378,,1,Siren's Cove and Ridge
,,2102,3M5,,,,,14G45,GBBG,5,25,2014,42.994,-70.61306,,1,FMS Transect 14
,,1797,8K6,,,,,14G46,GBBG,5,27,2014,42.98793,-70.61382,,131,Kiggins Commons
,,2083,3M8,,,-362887394,7U4,14G47,GBBG,5,29,2014,42.9882,-70.61577,,1,High Tide Pier
,,1600,0F6,,,,,14G48,GBBG,5,31,2014,42.98908,-70.61559,,1,Grass Lab
,,2091,2M7,,,,,14G50,GBBG,5,27,2014,42.98938,-70.6167,,152,FMS Transect 5
,,2084,2M2,,,,,14G51,GBBG,5,27,2014,42.98928,-70.61639,,151,FMS Transect 5
,,1554,0N7,,,,,14G52,GBBG,5,31,2014,42.98846,-70.61572,,1,High Tide Pier
,,1866,3R6,,,,,14G53,GBBG,5,27,2014,42.99155,-70.6163,,1,Larus Ledge
,,1691,3K6,,,,,14G54,GBBG,5,29,2014,42.98848,-70.61564,,1,High Tide Pier
-1248064832,2017-17249,-1248064832,2Z3,-782574597,2017-17268,-782574597,1Z7,15G600,GBBG,5,26,2015,42.98742,-70.6153,,131,Laighton
1382087576,2017-17271,1382087576,2Z5,,,,,15G601,GBBG,5,26,2015,42.98932,-70.6165,,131,Road: Sandpiper Beach Road
-1020843325,2017-15998,-1020843325,2Z2,,,,,15G602,GBBG,5,26,2015,42.98856,-70.61538,,131,High Tide Pier
-1532809145,2017-17248,-1532809145,2Z4,,,,,15G603,GBBG,5,26,2015,42.98857,-70.61529,,131,High Tide Pier
1556270029,2017-17265,1556270029,1Z5,-416175085,2017-17262,-416175085,2Z0,15G604,GBBG,5,26,2015,42.98887,-70.61517,,131,High Tide Pier
,,1406,5H9,,,,,15G605,GBBG,5,27,2015,42.98935,-70.61627,,131,Grass Lab
,,1759,0J2,,,,,15G607,GBBG,5,27,2015,42.98907,-70.61618,,131,Grass Lab
,,1277,3 E 1,,,,,15G609,GBBG,5,27,2015,42.98861,-70.6153,,131,Dive Locker
,,1564,1N7,,,,,15G610,GBBG,5,27,2015,42.98858,-70.61571,,131,High Tide Pier
,,460590804,7U5,,,,,15G611,GBBG,5,27,2015,42.98819,-70.61593,,131,High Tide Pier
,,-362887394,7U4,,,,,15G612,GBBG,5,27,2015,42.98818,-70.61584,,131,High Tide Pier
,,1840,1R0,,,1585,3P2,15G613,GBBG,5,27,2015,42.98801,-70.61588,,131,Road: SML dock to high tide pier
,,-1954663270,0X0,,,,,15G614,GBBG,5,27,2015,42.98714,-70.61706,,131,SML Dock
,,2126,4M9,,,,,15G615,GBBG,5,27,2015,42.98724,-70.61696,,131,SML Dock
,,1834,0R4,,,-266898548,9X3,15G616,GBBG,5,27,2015,42.98737,-70.61664,,131,Road: SML dock to high tide pier
,,1564,1N7,,,2059,1M7,15G617,GBBG,5,27,2015,42.98758,-70.61611,,131,Road: SML dock to high tide pier
1795,1997-02065,1795,5Z1,1930797709,2017-17264,1930797709,1Z4,15G618,GBBG,5,28,2015,42.98721,-70.61677,,131,Road: SML dock to high tide pier
-920858149,2017-17277,-920858149,5Z2,,,,,15G619,GBBG,5,28,2015,42.9881,-70.61578,,131,Road: SML dock to high tide pier
,,1276,2 E 9,,,,,15G620,GBBG,5,28,2015,42.98652,-70.61783,,131,
1463201175,2017-17250,1463201175,2Z1,,,,,15G621,GBBG,5,28,2015,42.98624,-70.61816,,131,Gerry's Ridge
-590538879,2017-17290,-590538879,5Z3,,,,,15G622,GBBG,5,28,2015,42.98691,-70.61589,,131,Sunset Pavilion
-1031381937,2017-17236,-1031381937,4Z9,,,,,15G623,GBBG,5,28,2015,42.98706,-70.61601,,131,Sunset Pavilion
204535573,2017-17240,204535573,4Z1,,,,,15G624,GBBG,5,28,2015,42.98819,-70.61567,,131,High Tide Pier
-1821546677,2017-17239,-1821546677,4Z2,,,,,15G625,GBBG,5,28,2015,42.98819,-70.61542,,131,Dive Locker
1700645277,2017-17266,1700645277,9Z6,897839473,2017-17245,897839473,4Z8,15G626,GBBG,5,28,2015,42.98879,-70.61161,,131,Gerry's Ridge
2133830491,2017-17243,-577587847,8Z5,,,,,15G627,GBBG,5,28,2015,42.98899,-70.61147,,131,Gerry's Ridge
2133830490,2017-17247,2038930707,9Z5,,,,,15G628,GBBG,5,28,2015,42.98858,-70.61097,,131,Gerry's Ridge
,,1682,4K4,,,,,15G629,GBBG,5,28,2015,42.99152,-70.61223,,131,
,,1891,6R3,,,,,15G630,GBBG,5,27,2015,42.98909,-70.61617,,131,High Tide Pier
,,1701,9K7,,,,,15G631,GBBG,5,29,2015,42.98919,-70.61359,,131,Broad Cove
204535573,2017-17240,,4Z3,,,,,15G632,GBBG,5,29,2015,42.98934,-70.61372,,131,Broad Cove
,,1674,2K8,,,,,15G633,GBBG,5,29,2015,42.98912,-70.61343,,131,Broad Cove
-218494185,2017-17241,-218494185,4Z4,,,,,15G634,GBBG,5,29,2015,42.99023,-70.61318,,131,Norwegian Cove
,,2102,3M5,,,,,15G635,GBBG,5,29,2015,42.99035,-70.61302,,131,Norwegian Cove
2133830491,2017-17243,2133830491,4Z5,,,,,15G636,GBBG,5,29,2015,42.99053,-70.61319,,131,Norwegian Cove
671009731,2017-17244,671009731,4Z6,,,,,15G637,GBBG,5,29,2015,42.99073,-70.61318,,131,Norwegian Cove
-1909308503,2017-17280,-1909308503,8Z7,,,,,15G638,GBBG,5,29,2015,42.99103,-70.61298,,131,Norwegian Cove
-57453057,2017-17278,-57453057,8Z8,,,,,15G639,GBBG,5,29,2015,42.99179,-70.61329,,131,Norwegian Cove
,,20,4R8,2081820181,2017-17246,2081820181,5Z0,15G642,GBBG,5,29,2015,42.98864,-70.61179,,131,Trail: Bartels to Bench
,,1677,3K1,,,,,15G643,GBBG,5,29,2015,42.98906,-70.61293,,131,Incinerator Ridge
-95136181,2017-17279,-95136181,4Z7,,,,,15G644,GBBG,5,30,2015,42.98891,-70.6121,,131,Incinerator Ridge
402186115,2017-17276,402186115,9Z4,,,1357,4P3,15G646,GBBG,5,30,2015,42.98744,-70.61311,,131,Bartels
-121353814,2017-17294,-121353814,9Z2,,,1630,3F7,15G647,GBBG,5,30,2015,42.98814,-70.6184,,131,Gerry's Ridge
-767447064,2017-17269,-767447064,9Z3,,,,,15G648,GBBG,5,30,2015,42.98851,-70.6112,,131,Gerry's Ridge
-987449258,2017-17231,-987449258,5Z9,,,,,15G649,GBBG,5,30,2015,42.98851,-70.6112,,131,Gerry's Ridge
,,1290,3P8,,,,,15G650,GBBG,5,30,2015,42.99014,-70.61308,,131,Norwegian Cove
,,1824,6K8,,,,,15G651,GBBG,5,30,2015,42.99029,-70.61313,,131,Norwegian Cove
,,1427,8 E 1,,,,,15G652,GBBG,5,30,2015,42.99186,-70.61343,,131,FMS Transect 14
,,54,2K4,,,,,15G653,GBBG,5,29,2015,42.98871,-70.61155,,131,Trail: Bartels to Bench
,,1529,2P3,,,,,15G654,GBBG,5,29,2015,42.98883,-70.61224,,131,Incinerator Ridge
,,1545,3P5,,,1536,6P5,15G655,GBBG,5,29,2015,42.9892,-70.61376,,131,Broad Cove
,,2112,6M4,,,2108,4M2,15G656,GBBG,5,30,2015,42.99197,-70.61362,,131,FMS Transect 14
,,1797,8K6,,,,,15G661,GBBG,5,30,2015,42.98781,-70.61399,,131,Kiggins Commons
,,1576,2N9,,,,,15G662,GBBG,5,30,2015,42.98795,-70.61366,,131,Kiggins Commons
,,1495,8N8,,,,,15G663,GBBG,5,30,2015,42.98639,-70.61111,,131,Halftide Ledges
,,1296,9 E 4,,,,,15G664,GBBG,5,30,2015,42.98608,-70.61147,,131,Halftide Ledges
,,1663,1K7,,,,,15G665,GBBG,5,30,2015,42.98696,-70.6158,,131,Sunset Pavilion
,,1269,2 E 2,,,,,15G666,GBBG,5,30,2015,42.98694,-70.61581,,131,Sunset Pavilion
,,1665,1K9,,,,,15G667,GBBG,5,31,2015,,,,131,Road: SML dock to Laighton
,,1582,4P9,,,,,15G668,GBBG,5,31,2015,,,,131,Bartels
,,2148,6M1,,,1276,2 E 9,15G669,GBBG,5,30,2015,42.98656,-70.61797,,131,SML Dock
,,1834,0R4,,,2133830610,9EH,16G1,GBBG,5,20,2016,42.98724,-70.61673,,131,Road: SML dock to Laighton
-266898548,2017-15845,-266898548,9X3,,,,,16G2,GBBG,5,20,2016,42.98732,-70.61662,,131,Road: SML dock to Laighton
1502,1777-28055,1502,7P0,2059,1997-12812,2059,1M7,16G3,GBBG,5,20,2016,42.98758,-70.61606,,131,Road: SML dock to Laighton
1840,1997-12610,1840,1R0,1585,1777-28138,1585,3P2,16G4,GBBG,5,20,2016,42.98801,-70.61583,,131,Road: SML dock to high tide pier
-920858149,2017-17277,-920858149,5Z2,,,,,16G5,GBBG,5,2,2016,42.98808,-70.61579,,1,Road: SML dock to high tide pier
1555,1777-28108,1555,3M7,,,,,16G6,GBBG,5,20,2016,42.98812,-70.61577,,131,Road: SML dock to high tide pier
204535573,2017-17240,204535573,4Z1,,,,,16G7,GBBG,5,20,2016,42.98824,-70.61572,,131,Road: SML dock to high tide pier
1582,1777-28135,1582,4P9,,,,,16G8,GBBG,5,20,2016,42.98711,-70.61342,,131,Bartels
1587,1777-28140,1587,6P7,,,,,16G9,GBBG,5,20,2016,42.98699,-70.6144,,131,Dorm 3
1269,1777-14022,1269,2 E 2,,,,,16G10,GBBG,5,20,2016,42.98691,-70.61581,,131,Sunset Pavilion
-1031381937,2017-17236,-1031381937,4Z9,,,,,16G11,GBBG,5,20,2016,42.98717,-70.61613,,131,Sunset Pavilion
1987,1997-12757,1987,5T9,,,,,16G12,GBBG,5,20,2016,42.98692,-70.61602,,131,Sunset Pavilion
-782574597,2017-17268,-782574597,1Z7,,,-1248064832,2Z3,16G13,GBBG,5,20,2016,42.98739,-70.6153,,131,Laighton
1870,1997-12640,1870,4R2,,,,,16G16,GBBG,5,20,2016,42.98685,-70.61596,,131,Sunset Pavilion
2436,1997-12592,2436,9X4,,,,,16G17,GBBG,5,20,2016,42.98759,-70.61536,,131,Laighton
1427661090,2017-17300,1427661090,7U3,1355,1777-14108,1355,6P2,16G19,GBBG,5,20,2016,42.98868,-70.61519,,131,Road: High Tide Pier to Grass Lab
-1821546677,2017-17239,-1821546677,4Z2,1509,1777-28062,1509,0P3,16G20,GBBG,5,20,2016,42.98861,-70.61543,,131,High Tide Pier
1547,1777-28100,1547,3P3,1528,1777-28081,1528,2P2,16G21,GBBG,5,20,2016,42.98856,-70.61546,,131,High Tide Pier
2425,1997-12591,2425,0X5,,,,,16G22,GBBG,5,20,2016,42.98832,-70.61565,,131,High Tide Pier
460590804,2017-15878,460590804,7U5,1235,1777-08287,1235,8C7,16G23,GBBG,5,20,2016,42.98825,-70.61582,,131,High Tide Pier
1759,1997-02029,1759,0J2,1415,1777-14168,1415,6 E 8,16G25,GBBG,5,21,2016,42.98923,-70.61595,,131,Grass Lab
1554,1777-28107,1554,0N7,,,,,16G27,GBBG,5,21,2016,42.98849,-70.61571,,131,Grass Lab
2133830508,2017-25553,2133830508,7AE,,,,,16G31,GBBG,5,17,2016,42.99184,-70.16355,,131,Siren's Cove and Ridge
1382087576,2017-17271,1382087576,2Z5,,,,,16G32,GBBG,5,22,2016,42.98933,-70.61649,,131,FMS Transect 5
2092,1997-12823,2092,2M8,,,,,16G33,GBBG,5,21,2016,42.98979,-70.61698,,131,Sandpiper Beach
1877,1997-12647,1877,5R1,1852,1997-12622,1852,2R2,16G34,GBBG,5,21,2016,42.9899,-70.61703,,131,Sandpiper Beach
,,1978,5T0,,,,,16G38,GBBG,5,23,2016,42.99105,-70.61665,,131,Sandpiper Beach
2097,1997-12827,2097,3M2,,,,,16G40,GBBG,5,23,2016,42.99119,-70.61159,,131,Sandpiper Beach
1797,1997-02067,1797,8K6,,,,,16G46,GBBG,5,26,2016,42.98798,-70.61389,,131,Kiggins Commons
1357,1777-14110,1357,4P3,402186115,2017-17276,402186115,9Z4,16G47,GBBG,5,26,2016,42.98743,-70.6131,,131,Bartels
,,2133830611,4AV,,,,,16G50,GBBG,5,26,2016,42.98842,-70.61206,,131,Trail: Bartels to Bench
799864654,2017-15851,799864654,7U6,1161,1777-08213,1161,1C3,16G52,GBBG,5,26,2016,42.98938,-70.61607,,131,FMS Transect 5
,1770-08295,1242,9C5,,,,,16G53,GBBG,5,26,2016,42.98954,-70.61604,,131,Celia's Garden
,,1856,2R6,,,,,16G54,GBBG,5,26,2016,42.98968,-70.61594,,131,Celia's Garden
,,1277,3 E 1,,,,,16G55,GBBG,5,26,2016,42.98874,-70.61536,,131,Dive Locker
,,1916,8R8,,,,,16G59,GBBG,,,2016,42.98837,-70.61575,,1,High Tide Pier
,,1767,8F7,,,,,16G60,GBBG,6,1,2016,42.98845,-70.6154,,131,Wastewater Treatment
,,-416175085,2Z0,,,,,16G61,GBBG,8,21,2016,42.98891,-70.6152,,131,Dive Locker
,,1158,0C9,,,,,16G62,GBBG,8,21,2016,42.99173,-70.6157,,131,North Head
,,1789,6K6,,,,,16G63,GBBG,8,21,2016,42.9924,-70.6152,,131,North Head
,,2157,6M6,,,,,16G64,GBBG,8,21,2016,42.99211,-70.6146,,131,Devil's Dance Floor
,,1959,3T1,,,,,16G65,GBBG,6,1,2016,42.99162,-70.6149,,131,Devil's Dance Floor
,,1290,3P8,,,,,16G66,GBBG,6,2,2016,42.99013,-70.6131,,131,Norwegian Cove
,,1437,9 E 0,,,,,16G67,GBBG,6,2,2016,42.99008,-70.6131,,131,Norwegian Cove
,,1485,6N9,,,,,16G68,GBBG,6,3,2016,42.99164,-70.613,,131,FMS Transect 14
,,2133830520,6EA,,,,,16G69,GBBG,6,3,2016,42.99182,-70.6133,,131,Siren's Cove and Ridge
,,1873,4R4,,,,,16G70,GBBG,6,3,2016,42.9902,-70.6168,,131,Sandpiper Beach
,,1677,3K1,,,,,16G72,GBBG,6,10,2016,42.98906,-70.6129,,131,Incinerator Ridge
,,1529,2P3,,,,,16G73,GBBG,6,10,2016,42.98888,-70.6123,,131,Incinerator Ridge
,,1835,0R5,,,,,16G74,GBBG,6,10,2016,42.98891,-70.6123,,131,Incinerator Ridge
,,-577587847,8Z5,,,,,16G75,GBBG,6,10,2016,42.98882,-70.6115,,131,Incinerator Ridge
,,897839473,4Z8,,,2133830548,1EF,16G76,GBBG,6,10,2016,42.98879,-70.6116,,1,
,,1167,1C9,,,,,16G77,GBBG,6,10,2016,42.98844,-70.6112,,131,Gerry's Ridge
,,-767447064,9Z3,,,,,16G78,GBBG,6,10,2016,42.9884,-70.611,,131,Gerry's Ridge
,,1495,8N8,,,,,16G79,GBBG,6,10,2016,42.98639,-70.6115,,131,Halftide Ledges
,,2133830557,9EF,,,,,16G80,GBBG,6,10,2016,42.9861,-70.6115,,131,Halftide Ledges
2133830493,2017-25558,2133830493,3AC,,,1891,6R3,16G100,GBBG,5,16,2016,42.98932,-70.61369,,131,Broad Cove
,,2133830494,4AC,,,1536,6P5,16G101,GBBG,5,16,2016,42.98899,-70.61382,,131,Broad Cove
2133830495,2017-25559,2133830495,5AC,,,1674,2K8,16G102,GBBG,5,16,2016,42.98909,-70.61344,,131,Broad Cove
2133830497,2017-25560,2133830497,6AC,,,1691,3K6,16G103,GBBG,5,16,2016,42.98848,-70.61567,,131,High Tide Pier
2133830498,2017-25561,2133830498,7AC,,,,,16G104,GBBG,5,17,2016,42.98853,-70.61501,,131,High Tide Pier
2133830499,2017-25562,2133830499,8AC,,,,,16G105,GBBG,5,17,2016,42.98916,-70.61572,,131,Grass Lab
2133830500,2017-25563,2133830500,9AC,,,1801,8K2,16G106,GBBG,5,17,2016,42.98936,-70.61636,,131,Grass Lab
2133830501,2017-25564,2133830501,0AC,,,,,16G107,GBBG,5,17,2016,42.98957,-70.6167,,131,Grass Lab
2133830502,2017-25565,2133830502,1AE,2133830543,2017-17345,2133830543,0EE,16G108,GBBG,5,17,2016,42.98739,-70.61373,,131,Dorm 2
2133830504,2017-25569,2133830504,5AE,2133830544,2017-17328,2133830544,2EE,16G109,GBBG,5,17,2016,42.98712,-70.61395,,131,Dorm 2
