26	29	5	2018	2	18	2018-5-29 2:18	4259285	42.59285	7036936	70.36936	0.3
26	29	5	2018	2	33	2018-5-29 2:33	4259321	42.59321	7036894	70.36894	0.3
26	29	5	2018	2	33	2018-5-29 2:33	4259321	42.59321	7036894	70.36894	0.3
26	29	5	2018	2	33	2018-5-29 2:33	4259321	42.59321	7036894	70.36894	0.3
26	29	5	2018	2	49	2018-5-29 2:49	4259311	42.59311	7036969	70.36969	0.4
26	29	5	2018	3	04	2018-5-29 3:04	4259305	42.59305	7036973	70.36973	0
26	29	5	2018	3	04	2018-5-29 3:04	4259305	42.59305	7036973	70.36973	0
26	29	5	2018	3	19	2018-5-29 3:19	4259282	42.59282	7036794	70.36794	0.1
26	29	5	2018	3	34	2018-5-29 3:34	4259272	42.59272	7036933	70.36933	0.1
26	29	5	2018	3	50	2018-5-29 3:50	4259274	42.59274	7036933	70.36933	0.2
26	29	5	2018	4	05	2018-5-29 4:05	4259272	42.59272	7037000	70.37	0
26	29	5	2018	4	20	2018-5-29 4:20	4259273	42.59273	7036954	70.36954	0
26	29	5	2018	4	35	2018-5-29 4:35	4259351	42.59351	7036844	70.36844	0.5
26	29	5	2018	4	51	2018-5-29 4:51	4259370	42.5937	7036839	70.36839	0.2
26	29	5	2018	5	06	2018-5-29 5:06	4259337	42.59337	7036903	70.36903	0.4
26	29	5	2018	5	21	2018-5-29 5:21	4259314	42.59314	7036953	70.36953	0.5
26	29	5	2018	5	37	2018-5-29 5:37	4259317	42.59317	7036943	70.36943	0.3
26	29	5	2018	5	52	2018-5-29 5:52	4259313	42.59313	7036947	70.36947	0.5
26	29	5	2018	6	07	2018-5-29 6:07	4259241	42.59241	7036847	70.36847	0.7
26	29	5	2018	6	22	2018-5-29 6:22	4259307	42.59307	7036939	70.36939	0.1
26	29	5	2018	6	37	2018-5-29 6:37	4259307	42.59307	7036941	70.36941	0.3
26	29	5	2018	6	53	2018-5-29 6:53	4259304	42.59304	7036935	70.36935	0.5
26	29	5	2018	7	08	2018-5-29 7:08	4259305	42.59305	7036934	70.36934	0.1
26	29	5	2018	7	23	2018-5-29 7:23	4259286	42.59286	7036914	70.36914	0.7
26	29	5	2018	7	38	2018-5-29 7:38	4259306	42.59306	7036937	70.36937	0.2
26	29	5	2018	7	38	2018-5-29 7:38	4259306	42.59306	7036937	70.36937	0.2
26	29	5	2018	7	38	2018-5-29 7:38	4259306	42.59306	7036937	70.36937	0.2
26	29	5	2018	7	54	2018-5-29 7:54	4259270	42.5927	7036968	70.36968	0.4
26	29	5	2018	8	10	2018-5-29 8:10	4259307	42.59307	7036937	70.36937	0.1
26	29	5	2018	8	25	2018-5-29 8:25	4259310	42.5931	7036939	70.36939	0.4
26	29	5	2018	8	40	2018-5-29 8:40	4259314	42.59314	7036945	70.36945	0.2
26	29	5	2018	8	55	2018-5-29 8:55	4259312	42.59312	7036939	70.36939	0.3
26	29	5	2018	9	10	2018-5-29 9:10	4300660	43.0066	7031237	70.31237	33
26	29	5	2018	9	25	2018-5-29 9:25	4302630	43.0263	7027128	70.27128	0.4
26	29	5	2018	9	40	2018-5-29 9:40	4303289	43.03289	7027209	70.27209	2.1
26	29	5	2018	9	55	2018-5-29 9:55	4303356	43.03356	7026921	70.26921	23
26	29	5	2018	10	10	2018-5-29 10:10	4303085	43.03085	7027070	70.2707	0.5
26	29	5	2018	10	26	2018-5-29 10:26	4302832	43.02832	7027370	70.2737	29
26	29	5	2018	10	41	2018-5-29 10:41	4303327	43.03327	7028024	70.28024	25
26	29	5	2018	10	56	2018-5-29 10:56	4303970	43.0397	7028437	70.28437	0.4
26	29	5	2018	11	11	2018-5-29 11:11	4304243	43.04243	7026960	70.2696	22
26	29	5	2018	11	26	2018-5-29 11:26	4305021	43.05021	7027199	70.27199	0.3
26	29	5	2018	11	41	2018-5-29 11:41	4304364	43.04364	7027566	70.27566	0.6
26	29	5	2018	11	56	2018-5-29 11:56	4305532	43.05532	7026056	70.26056	0.6
26	29	5	2018	12	11	2018-5-29 12:11	4305223	43.05223	7023439	70.23439	32
26	29	5	2018	12	27	2018-5-29 12:27	4304191	43.04191	7025678	70.25678	25
26	29	5	2018	12	42	2018-5-29 12:42	4302672	43.02672	7028874	70.28874	27
26	29	5	2018	12	58	2018-5-29 12:58	4259467	42.59467	7036721	70.36721	27
26	29	5	2018	13	13	2018-5-29 13:13	4259276	42.59276	7036946	70.36946	0.5
26	29	5	2018	13	28	2018-5-29 13:28	4259302	42.59302	7036937	70.36937	1.1
26	29	5	2018	13	43	2018-5-29 13:43	4259316	42.59316	7036927	70.36927	0.1
26	29	5	2018	13	58	2018-5-29 13:58	4259308	42.59308	7036942	70.36942	1.1
26	29	5	2018	14	13	2018-5-29 14:13	4259313	42.59313	7036939	70.36939	0.3
26	29	5	2018	14	29	2018-5-29 14:29	4259312	42.59312	7036943	70.36943	0.7
26	29	5	2018	14	29	2018-5-29 14:29	4259312	42.59312	7036943	70.36943	0.7
26	29	5	2018	14	44	2018-5-29 14:44	4259313	42.59313	7036942	70.36942	0.4
26	29	5	2018	14	44	2018-5-29 14:44	4259313	42.59313	7036942	70.36942	0.4
26	29	5	2018	14	44	2018-5-29 14:44	4259313	42.59313	7036942	70.36942	0.4
26	29	5	2018	14	59	2018-5-29 14:59	4259311	42.59311	7036943	70.36943	0.3
26	29	5	2018	15	14	2018-5-29 15:14	4259311	42.59311	7036944	70.36944	0.3
26	29	5	2018	15	30	2018-5-29 15:30	4259306	42.59306	7036936	70.36936	0.3
26	29	5	2018	15	45	2018-5-29 15:45	4259305	42.59305	7036937	70.36937	0.3
26	29	5	2018	16	00	2018-5-29 16:00	4259304	42.59304	7036938	70.36938	0.2
26	29	5	2018	16	16	2018-5-29 16:16	4259292	42.59292	7036964	70.36964	0.3
26	29	5	2018	16	31	2018-5-29 16:31	4259279	42.59279	7036975	70.36975	0.8
26	29	5	2018	16	46	2018-5-29 16:46	4259282	42.59282	7036975	70.36975	0.7
26	29	5	2018	17	01	2018-5-29 17:01	4259299	42.59299	7036947	70.36947	0.2
26	29	5	2018	17	16	2018-5-29 17:16	4259313	42.59313	7036936	70.36936	0.2
26	29	5	2018	17	31	2018-5-29 17:31	4259312	42.59312	7036939	70.36939	0.3
26	29	5	2018	17	47	2018-5-29 17:47	4259312	42.59312	7036937	70.36937	0.6
26	29	5	2018	18	02	2018-5-29 18:02	4259316	42.59316	7036943	70.36943	0.4
26	29	5	2018	18	17	2018-5-29 18:17	4259320	42.5932	7036944	70.36944	0.3
26	29	5	2018	18	32	2018-5-29 18:32	4259319	42.59319	7036946	70.36946	0.7
26	29	5	2018	18	47	2018-5-29 18:47	4259317	42.59317	7036945	70.36945	1
26	29	5	2018	19	02	2018-5-29 19:02	4259319	42.59319	7036951	70.36951	0.1
26	29	5	2018	19	18	2018-5-29 19:18	4259317	42.59317	7036951	70.36951	0.1
26	29	5	2018	19	33	2018-5-29 19:33	4259311	42.59311	7036949	70.36949	0.2
26	29	5	2018	19	48	2018-5-29 19:48	4259308	42.59308	7036945	70.36945	0.3
26	29	5	2018	20	03	2018-5-29 20:03	4259313	42.59313	7036952	70.36952	0.2
26	29	5	2018	20	18	2018-5-29 20:18	4259312	42.59312	7036947	70.36947	0.2
26	29	5	2018	20	33	2018-5-29 20:33	4259320	42.5932	7036944	70.36944	0.2
26	29	5	2018	20	49	2018-5-29 20:49	4259316	42.59316	7036941	70.36941	0.3
26	29	5	2018	21	04	2018-5-29 21:04	4259317	42.59317	7036946	70.36946	0.1
26	29	5	2018	21	19	2018-5-29 21:19	4259335	42.59335	7036978	70.36978	0.5
26	29	5	2018	21	34	2018-5-29 21:34	4259320	42.5932	7036948	70.36948	0.4
26	29	5	2018	21	49	2018-5-29 21:49	4259316	42.59316	7036939	70.36939	0.6
26	29	5	2018	22	04	2018-5-29 22:04	4259333	42.59333	7036951	70.36951	0.4
26	29	5	2018	22	20	2018-5-29 22:20	4259290	42.5929	7036935	70.36935	0.1
26	29	5	2018	22	35	2018-5-29 22:35	4259312	42.59312	7036950	70.3695	0.6
26	29	5	2018	22	50	2018-5-29 22:50	4259315	42.59315	7036951	70.36951	0.2
26	29	5	2018	23	05	2018-5-29 23:05	4259318	42.59318	7036957	70.36957	0.5
26	29	5	2018	23	21	2018-5-29 23:21	4259322	42.59322	7036972	70.36972	0.1
